filename,pred_class,confidence,top3_classes
05539.jpg,quantization_noise,0.8499831557273865,"[('quantization_noise', 0.8499831557273865), ('contrast_change', 0.14698168635368347), ('jpeg2000_transmission_errors', 0.0007487477851100266)]"
05540.jpg,jpeg2000_transmission_errors,0.5280390977859497,"[('jpeg2000_transmission_errors', 0.5280390977859497), ('contrast_change', 0.40181195735931396), ('non_eccentricity_pattern_noise', 0.055767692625522614)]"
05541.jpg,gaussian_blur,0.993818461894989,"[('gaussian_blur', 0.993818461894989), ('image_denoising', 0.005879428703337908), ('jpeg2000_compression', 0.00018256486509926617)]"
05542.jpg,image_denoising,0.7865513563156128,"[('image_denoising', 0.7865513563156128), ('gaussian_blur', 0.21209736168384552), ('chromatic_aberrations', 0.0006130527472123504)]"
05545.jpg,gaussian_blur,0.8754466772079468,"[('gaussian_blur', 0.8754466772079468), ('image_denoising', 0.06126325950026512), ('chromatic_aberrations', 0.05812162905931473)]"
05546.jpg,non_eccentricity_pattern_noise,0.7077687382698059,"[('non_eccentricity_pattern_noise', 0.7077687382698059), ('chromatic_aberrations', 0.20019710063934326), ('mean shift', 0.06093126907944679)]"
05547.jpg,chromatic_aberrations,0.987141489982605,"[('chromatic_aberrations', 0.987141489982605), ('image_denoising', 0.006009070202708244), ('spatially_correlated_noise', 0.0055086929351091385)]"
05548.jpg,change of color saturation,0.8529288172721863,"[('change of color saturation', 0.8529288172721863), ('non_eccentricity_pattern_noise', 0.12341956794261932), ('mean shift', 0.011733186431229115)]"
05549.jpg,change of color saturation,0.6482121348381042,"[('change of color saturation', 0.6482121348381042), ('contrast_change', 0.35053765773773193), ('jpeg_transmission_errors', 0.0008219001465477049)]"
05550.jpg,contrast_change,0.7592034935951233,"[('contrast_change', 0.7592034935951233), ('gaussian_blur', 0.23989886045455933), ('mean shift', 0.0006542546325363219)]"
05551.jpg,quantization_noise,0.9023517966270447,"[('quantization_noise', 0.9023517966270447), ('contrast_change', 0.09623565524816513), ('color_quantization_with_dithering', 0.0004697271215263754)]"
05553.jpg,contrast_change,0.6925944089889526,"[('contrast_change', 0.6925944089889526), ('quantization_noise', 0.2822234034538269), ('color_quantization_with_dithering', 0.021146856248378754)]"
05554.jpg,chromatic_aberrations,0.9418262243270874,"[('chromatic_aberrations', 0.9418262243270874), ('mean shift', 0.042608462274074554), ('gaussian_blur', 0.01049579493701458)]"
05555.jpg,change of color saturation,0.9988685846328735,"[('change of color saturation', 0.9988685846328735), ('contrast_change', 0.001090483507141471), ('jpeg_transmission_errors', 2.0731851691380143e-05)]"
05556.jpg,gaussian_blur,0.9883670210838318,"[('gaussian_blur', 0.9883670210838318), ('contrast_change', 0.006611089687794447), ('mean shift', 0.002412004629150033)]"
05558.jpg,change of color saturation,0.5336805582046509,"[('change of color saturation', 0.5336805582046509), ('jpeg_compression', 0.357246994972229), ('jpeg_transmission_errors', 0.1044226735830307)]"
05559.jpg,mean shift,0.6525354385375977,"[('mean shift', 0.6525354385375977), ('gaussian_blur', 0.3360079824924469), ('chromatic_aberrations', 0.00640401104465127)]"
05560.jpg,gaussian_blur,0.9311163425445557,"[('gaussian_blur', 0.9311163425445557), ('image_denoising', 0.06568332016468048), ('jpeg2000_compression', 0.002195123117417097)]"
05565.jpg,image_denoising,0.8565034866333008,"[('image_denoising', 0.8565034866333008), ('chromatic_aberrations', 0.13250252604484558), ('gaussian_blur', 0.009041097946465015)]"
05566.jpg,jpeg2000_transmission_errors,0.806914746761322,"[('jpeg2000_transmission_errors', 0.806914746761322), ('image_denoising', 0.1616942137479782), ('chromatic_aberrations', 0.01983649842441082)]"
05567.jpg,gaussian_blur,0.9672720432281494,"[('gaussian_blur', 0.9672720432281494), ('image_denoising', 0.015005216002464294), ('chromatic_aberrations', 0.014617307111620903)]"
05568.jpg,chromatic_aberrations,0.5563467741012573,"[('chromatic_aberrations', 0.5563467741012573), ('contrast_change', 0.28045305609703064), ('mean shift', 0.10697831958532333)]"
05569.jpg,gaussian_blur,0.9980890154838562,"[('gaussian_blur', 0.9980890154838562), ('sparse_sampling_and_reconstruction', 0.0018101276364177465), ('jpeg2000_compression', 7.572703179903328e-05)]"
05570.jpg,change of color saturation,0.9937699437141418,"[('change of color saturation', 0.9937699437141418), ('contrast_change', 0.006176497787237167), ('jpeg_transmission_errors', 2.280971602885984e-05)]"
05575.jpg,non_eccentricity_pattern_noise,0.9971875548362732,"[('non_eccentricity_pattern_noise', 0.9971875548362732), ('contrast_change', 0.0022194269113242626), ('mean shift', 0.00017101818230003119)]"
05576.jpg,quantization_noise,0.5070830583572388,"[('quantization_noise', 0.5070830583572388), ('contrast_change', 0.49018701910972595), ('jpeg2000_transmission_errors', 0.0008812487940303981)]"
05581.jpg,jpeg2000_transmission_errors,0.4586900472640991,"[('jpeg2000_transmission_errors', 0.4586900472640991), ('mean shift', 0.27202874422073364), ('contrast_change', 0.13825251162052155)]"
05584.jpg,change of color saturation,0.9950284361839294,"[('change of color saturation', 0.9950284361839294), ('contrast_change', 0.0043388367630541325), ('mean shift', 0.000551509961951524)]"
05585.jpg,non_eccentricity_pattern_noise,0.9531306624412537,"[('non_eccentricity_pattern_noise', 0.9531306624412537), ('change of color saturation', 0.044990576803684235), ('jpeg_transmission_errors', 0.0011854602489620447)]"
05586.jpg,non_eccentricity_pattern_noise,0.9987030029296875,"[('non_eccentricity_pattern_noise', 0.9987030029296875), ('change of color saturation', 0.0005918843671679497), ('jpeg_transmission_errors', 0.0003535608702804893)]"
05589.jpg,sparse_sampling_and_reconstruction,0.9987305998802185,"[('sparse_sampling_and_reconstruction', 0.9987305998802185), ('gaussian_blur', 0.0008945261361077428), ('contrast_change', 0.0002393345203017816)]"
05590.jpg,mean shift,0.8700040578842163,"[('mean shift', 0.8700040578842163), ('contrast_change', 0.11142861098051071), ('gaussian_blur', 0.007796494290232658)]"
05591.jpg,change of color saturation,0.5667851567268372,"[('change of color saturation', 0.5667851567268372), ('sparse_sampling_and_reconstruction', 0.35376518964767456), ('jpeg2000_compression', 0.04959098622202873)]"
05593.jpg,gaussian_blur,0.9878396391868591,"[('gaussian_blur', 0.9878396391868591), ('sparse_sampling_and_reconstruction', 0.011915529146790504), ('contrast_change', 0.0001612750638742)]"
05596.jpg,mean shift,0.7800558805465698,"[('mean shift', 0.7800558805465698), ('contrast_change', 0.21947871148586273), ('quantization_noise', 0.0003548069507814944)]"
05597.jpg,mean shift,0.775235652923584,"[('mean shift', 0.775235652923584), ('contrast_change', 0.22303259372711182), ('local_block-wise_distortions', 0.0006915983976796269)]"
05603.jpg,gaussian_blur,0.768194854259491,"[('gaussian_blur', 0.768194854259491), ('image_denoising', 0.21587087213993073), ('chromatic_aberrations', 0.013728943653404713)]"
05604.jpg,gaussian_blur,0.9996230602264404,"[('gaussian_blur', 0.9996230602264404), ('image_denoising', 0.0003494906413834542), ('chromatic_aberrations', 8.065136171353515e-06)]"
05607.jpg,local_block-wise_distortions,0.397962361574173,"[('local_block-wise_distortions', 0.397962361574173), ('non_eccentricity_pattern_noise', 0.2859870195388794), ('contrast_change', 0.2193925678730011)]"
05608.jpg,jpeg2000_transmission_errors,0.9328489899635315,"[('jpeg2000_transmission_errors', 0.9328489899635315), ('jpeg_transmission_errors', 0.03894373029470444), ('comfort_noise', 0.02734689973294735)]"
05609.jpg,gaussian_blur,0.998950719833374,"[('gaussian_blur', 0.998950719833374), ('image_denoising', 0.0009932277025654912), ('jpeg2000_compression', 3.3580727176740766e-05)]"
05610.jpg,non_eccentricity_pattern_noise,0.4394470453262329,"[('non_eccentricity_pattern_noise', 0.4394470453262329), ('jpeg2000_transmission_errors', 0.1810118556022644), ('spatially_correlated_noise', 0.1144525557756424)]"
05611.jpg,gaussian_blur,0.9998753070831299,"[('gaussian_blur', 0.9998753070831299), ('image_denoising', 5.5853481171652675e-05), ('jpeg2000_compression', 4.600410466082394e-05)]"
05612.jpg,non_eccentricity_pattern_noise,0.5435737371444702,"[('non_eccentricity_pattern_noise', 0.5435737371444702), ('comfort_noise', 0.22773760557174683), ('jpeg_transmission_errors', 0.21948492527008057)]"
05614.jpg,chromatic_aberrations,0.9346345067024231,"[('chromatic_aberrations', 0.9346345067024231), ('image_denoising', 0.057520732283592224), ('mean shift', 0.003971555735915899)]"
05615.jpg,image_denoising,0.9982588887214661,"[('image_denoising', 0.9982588887214661), ('gaussian_blur', 0.0016419609310105443), ('chromatic_aberrations', 5.389122088672593e-05)]"
05616.jpg,local_block-wise_distortions,0.49443191289901733,"[('local_block-wise_distortions', 0.49443191289901733), ('gaussian_blur', 0.35481318831443787), ('contrast_change', 0.10307509452104568)]"
05617.jpg,mean shift,0.5594168901443481,"[('mean shift', 0.5594168901443481), ('contrast_change', 0.24304410815238953), ('color_quantization_with_dithering', 0.1806933581829071)]"
05627.jpg,chromatic_aberrations,0.42071065306663513,"[('chromatic_aberrations', 0.42071065306663513), ('jpeg2000_compression', 0.3669930696487427), ('sparse_sampling_and_reconstruction', 0.09415396302938461)]"
05628.jpg,chromatic_aberrations,0.994350790977478,"[('chromatic_aberrations', 0.994350790977478), ('image_denoising', 0.0052011217921972275), ('jpeg2000_transmission_errors', 0.00019884578068740666)]"
05631.jpg,change of color saturation,0.9941498041152954,"[('change of color saturation', 0.9941498041152954), ('jpeg2000_transmission_errors', 0.003942760173231363), ('jpeg_transmission_errors', 0.0011139349080622196)]"
05634.jpg,change of color saturation,0.9999079704284668,"[('change of color saturation', 0.9999079704284668), ('jpeg_transmission_errors', 2.9005497708567418e-05), ('jpeg2000_transmission_errors', 2.2991500372882e-05)]"
05636.jpg,gaussian_blur,0.928156316280365,"[('gaussian_blur', 0.928156316280365), ('image_denoising', 0.03993631526827812), ('jpeg2000_compression', 0.020053615793585777)]"
05638.jpg,mean shift,0.7924468517303467,"[('mean shift', 0.7924468517303467), ('contrast_change', 0.20005586743354797), ('gaussian_blur', 0.0022087208926677704)]"
05640.jpg,contrast_change,0.5283575654029846,"[('contrast_change', 0.5283575654029846), ('change of color saturation', 0.4104159474372864), ('sparse_sampling_and_reconstruction', 0.052810098975896835)]"
05641.jpg,change of color saturation,0.9990993738174438,"[('change of color saturation', 0.9990993738174438), ('contrast_change', 0.0008416312630288303), ('jpeg_transmission_errors', 3.515422577038407e-05)]"
05642.jpg,contrast_change,0.7526597380638123,"[('contrast_change', 0.7526597380638123), ('mean shift', 0.24706609547138214), ('gaussian_blur', 0.00010466769163031131)]"
05646.jpg,contrast_change,0.997751772403717,"[('contrast_change', 0.997751772403717), ('mean shift', 0.0015319481026381254), ('change of color saturation', 0.0006516444263979793)]"
05647.jpg,contrast_change,0.7961663007736206,"[('contrast_change', 0.7961663007736206), ('mean shift', 0.19862470030784607), ('chromatic_aberrations', 0.0036446992307901382)]"
05650.jpg,image_denoising,0.9670339822769165,"[('image_denoising', 0.9670339822769165), ('gaussian_blur', 0.02893848530948162), ('chromatic_aberrations', 0.003559826873242855)]"
05651.jpg,chromatic_aberrations,0.5068978071212769,"[('chromatic_aberrations', 0.5068978071212769), ('image_denoising', 0.4729357957839966), ('gaussian_blur', 0.01640690118074417)]"
05653.jpg,mean shift,0.7052866220474243,"[('mean shift', 0.7052866220474243), ('jpeg_transmission_errors', 0.13354378938674927), ('contrast_change', 0.11926134675741196)]"
05654.jpg,gaussian_blur,0.7902525067329407,"[('gaussian_blur', 0.7902525067329407), ('image_denoising', 0.13997893035411835), ('jpeg2000_compression', 0.03952167183160782)]"
05655.jpg,non_eccentricity_pattern_noise,0.9702026844024658,"[('non_eccentricity_pattern_noise', 0.9702026844024658), ('mean shift', 0.024286707863211632), ('contrast_change', 0.0047502159141004086)]"
05656.jpg,chromatic_aberrations,0.9905194044113159,"[('chromatic_aberrations', 0.9905194044113159), ('image_denoising', 0.009197278879582882), ('jpeg2000_transmission_errors', 0.000127390943816863)]"
05663.jpg,gaussian_blur,0.9991994500160217,"[('gaussian_blur', 0.9991994500160217), ('image_denoising', 0.000623423489741981), ('jpeg2000_compression', 7.704376912442967e-05)]"
05666.jpg,contrast_change,0.43102213740348816,"[('contrast_change', 0.43102213740348816), ('mean shift', 0.28038617968559265), ('gaussian_blur', 0.1761803776025772)]"
05667.jpg,gaussian_blur,0.9579693675041199,"[('gaussian_blur', 0.9579693675041199), ('jpeg2000_compression', 0.022095831111073494), ('sparse_sampling_and_reconstruction', 0.019825171679258347)]"
05670.jpg,chromatic_aberrations,0.9584386944770813,"[('chromatic_aberrations', 0.9584386944770813), ('image_denoising', 0.040878407657146454), ('contrast_change', 0.00015463140152860433)]"
05671.jpg,gaussian_blur,0.989450991153717,"[('gaussian_blur', 0.989450991153717), ('image_denoising', 0.009398397989571095), ('jpeg2000_transmission_errors', 0.0005170259973965585)]"
05672.jpg,sparse_sampling_and_reconstruction,0.9048221707344055,"[('sparse_sampling_and_reconstruction', 0.9048221707344055), ('contrast_change', 0.05483359470963478), ('change of color saturation', 0.03929612785577774)]"
05673.jpg,change of color saturation,0.642939031124115,"[('change of color saturation', 0.642939031124115), ('contrast_change', 0.3508857190608978), ('sparse_sampling_and_reconstruction', 0.0029403374064713717)]"
05674.jpg,gaussian_blur,0.9998261332511902,"[('gaussian_blur', 0.9998261332511902), ('image_denoising', 0.00014702531916555017), ('sparse_sampling_and_reconstruction', 1.0877156455535442e-05)]"
05676.jpg,mean shift,0.5238590836524963,"[('mean shift', 0.5238590836524963), ('image_denoising', 0.34437036514282227), ('chromatic_aberrations', 0.060225922614336014)]"
05677.jpg,mean shift,0.6430528163909912,"[('mean shift', 0.6430528163909912), ('contrast_change', 0.1768609881401062), ('change of color saturation', 0.1598186194896698)]"
05681.jpg,gaussian_blur,0.9996631145477295,"[('gaussian_blur', 0.9996631145477295), ('image_denoising', 0.0002900504623539746), ('chromatic_aberrations', 2.380345540586859e-05)]"
05684.jpg,jpeg2000_compression,0.9707930088043213,"[('jpeg2000_compression', 0.9707930088043213), ('change of color saturation', 0.02419758029282093), ('jpeg_compression', 0.001832341542467475)]"
05685.jpg,change of color saturation,0.9983168840408325,"[('change of color saturation', 0.9983168840408325), ('mean shift', 0.0009534948621876538), ('contrast_change', 0.0005143466405570507)]"
05690.jpg,change of color saturation,0.999920129776001,"[('change of color saturation', 0.999920129776001), ('contrast_change', 5.0965772970812395e-05), ('mean shift', 1.488341877120547e-05)]"
05691.jpg,change of color saturation,0.5314279794692993,"[('change of color saturation', 0.5314279794692993), ('mean shift', 0.24912980198860168), ('jpeg2000_transmission_errors', 0.07463528960943222)]"
05695.jpg,jpeg2000_transmission_errors,0.9357517957687378,"[('jpeg2000_transmission_errors', 0.9357517957687378), ('image_denoising', 0.06021425873041153), ('comfort_noise', 0.0019783179741352797)]"
05698.jpg,gaussian_blur,0.8327677845954895,"[('gaussian_blur', 0.8327677845954895), ('sparse_sampling_and_reconstruction', 0.15070173144340515), ('jpeg2000_compression', 0.013983319513499737)]"
05699.jpg,gaussian_blur,0.9964763522148132,"[('gaussian_blur', 0.9964763522148132), ('image_denoising', 0.001527469023130834), ('contrast_change', 0.0006029920768924057)]"
05700.jpg,gaussian_blur,0.5401562452316284,"[('gaussian_blur', 0.5401562452316284), ('chromatic_aberrations', 0.33789563179016113), ('image_denoising', 0.08355522900819778)]"
05701.jpg,mean shift,0.9783347249031067,"[('mean shift', 0.9783347249031067), ('contrast_change', 0.011689876206219196), ('gaussian_blur', 0.009183700196444988)]"
05702.jpg,image_denoising,0.9969231486320496,"[('image_denoising', 0.9969231486320496), ('chromatic_aberrations', 0.0013347603380680084), ('gaussian_blur', 0.0011920933611690998)]"
05703.jpg,non_eccentricity_pattern_noise,0.9996621608734131,"[('non_eccentricity_pattern_noise', 0.9996621608734131), ('mean shift', 0.00011757327592931688), ('change of color saturation', 0.0001034673405229114)]"
05704.jpg,change of color saturation,0.9998177886009216,"[('change of color saturation', 0.9998177886009216), ('contrast_change', 0.0001472354051657021), ('mean shift', 1.276634975511115e-05)]"
05707.jpg,color_quantization_with_dithering,0.999334990978241,"[('color_quantization_with_dithering', 0.999334990978241), ('jpeg2000_transmission_errors', 0.0004683525185100734), ('contrast_change', 7.826571527402848e-05)]"
05708.jpg,gaussian_blur,0.9999529123306274,"[('gaussian_blur', 0.9999529123306274), ('image_denoising', 2.751935062406119e-05), ('chromatic_aberrations', 7.468591320503037e-06)]"
05709.jpg,mean shift,0.6101587414741516,"[('mean shift', 0.6101587414741516), ('chromatic_aberrations', 0.3451010584831238), ('contrast_change', 0.03599173575639725)]"
05713.jpg,gaussian_blur,0.9998878240585327,"[('gaussian_blur', 0.9998878240585327), ('image_denoising', 8.27664989628829e-05), ('chromatic_aberrations', 1.3171325917937793e-05)]"
05716.jpg,change of color saturation,0.9999679327011108,"[('change of color saturation', 0.9999679327011108), ('jpeg_transmission_errors', 1.9552509911591187e-05), ('contrast_change', 4.840744622924831e-06)]"
05720.jpg,chromatic_aberrations,0.9507705569267273,"[('chromatic_aberrations', 0.9507705569267273), ('mean shift', 0.045730527490377426), ('image_denoising', 0.0027132434770464897)]"
05721.jpg,gaussian_blur,0.994956910610199,"[('gaussian_blur', 0.994956910610199), ('image_denoising', 0.004901462700217962), ('sparse_sampling_and_reconstruction', 4.780543167726137e-05)]"
05722.jpg,contrast_change,0.5520803332328796,"[('contrast_change', 0.5520803332328796), ('change of color saturation', 0.4359254837036133), ('mean shift', 0.007214895449578762)]"
05723.jpg,change of color saturation,0.9882389307022095,"[('change of color saturation', 0.9882389307022095), ('jpeg_transmission_errors', 0.00513563072308898), ('mean shift', 0.0032854999881237745)]"
05726.jpg,image_denoising,0.8739277720451355,"[('image_denoising', 0.8739277720451355), ('gaussian_blur', 0.12405934184789658), ('chromatic_aberrations', 0.0008476655930280685)]"
05729.jpg,gaussian_blur,0.9569154381752014,"[('gaussian_blur', 0.9569154381752014), ('image_denoising', 0.03851513937115669), ('chromatic_aberrations', 0.0018353125778958201)]"
05731.jpg,contrast_change,0.5555956959724426,"[('contrast_change', 0.5555956959724426), ('change of color saturation', 0.397193044424057), ('mean shift', 0.024999046698212624)]"
05732.jpg,jpeg2000_transmission_errors,0.8251549005508423,"[('jpeg2000_transmission_errors', 0.8251549005508423), ('contrast_change', 0.1643867939710617), ('quantization_noise', 0.006655976176261902)]"
05733.jpg,image_denoising,0.9911502599716187,"[('image_denoising', 0.9911502599716187), ('quantization_noise', 0.003907038364559412), ('chromatic_aberrations', 0.002227591583505273)]"
05735.jpg,mean shift,0.3766961693763733,"[('mean shift', 0.3766961693763733), ('jpeg2000_transmission_errors', 0.32625889778137207), ('contrast_change', 0.2755580544471741)]"
05736.jpg,image_denoising,0.9989240765571594,"[('image_denoising', 0.9989240765571594), ('chromatic_aberrations', 0.0009202295914292336), ('quantization_noise', 9.613220754545182e-05)]"
05737.jpg,quantization_noise,0.9263210892677307,"[('quantization_noise', 0.9263210892677307), ('contrast_change', 0.07314159721136093), ('impulse_noise', 0.00012837641406804323)]"
05738.jpg,quantization_noise,0.41536945104599,"[('quantization_noise', 0.41536945104599), ('change of color saturation', 0.20113039016723633), ('contrast_change', 0.1931777149438858)]"
05740.jpg,gaussian_blur,0.8980509042739868,"[('gaussian_blur', 0.8980509042739868), ('chromatic_aberrations', 0.06178344041109085), ('image_denoising', 0.025854449719190598)]"
05743.jpg,gaussian_blur,0.9944146871566772,"[('gaussian_blur', 0.9944146871566772), ('sparse_sampling_and_reconstruction', 0.005186667665839195), ('contrast_change', 0.00031824299367144704)]"
05744.jpg,jpeg2000_transmission_errors,0.4345213770866394,"[('jpeg2000_transmission_errors', 0.4345213770866394), ('quantization_noise', 0.32985788583755493), ('contrast_change', 0.22959549725055695)]"
05746.jpg,image_denoising,0.9695680737495422,"[('image_denoising', 0.9695680737495422), ('chromatic_aberrations', 0.015477851964533329), ('jpeg2000_transmission_errors', 0.014291347935795784)]"
05747.jpg,mean shift,0.4233948290348053,"[('mean shift', 0.4233948290348053), ('image_denoising', 0.285007506608963), ('chromatic_aberrations', 0.25390222668647766)]"
05748.jpg,gaussian_blur,0.9823721051216125,"[('gaussian_blur', 0.9823721051216125), ('image_denoising', 0.008552726358175278), ('mean shift', 0.003682934446260333)]"
05750.jpg,quantization_noise,0.7820178270339966,"[('quantization_noise', 0.7820178270339966), ('contrast_change', 0.21446004509925842), ('comfort_noise', 0.0015185499796643853)]"
05752.jpg,chromatic_aberrations,0.8838749527931213,"[('chromatic_aberrations', 0.8838749527931213), ('image_denoising', 0.08090335130691528), ('gaussian_blur', 0.03213702514767647)]"
05755.jpg,color_quantization_with_dithering,0.927364706993103,"[('color_quantization_with_dithering', 0.927364706993103), ('change of color saturation', 0.050198283046483994), ('contrast_change', 0.0140070216730237)]"
05757.jpg,change of color saturation,0.9623600840568542,"[('change of color saturation', 0.9623600840568542), ('mean shift', 0.02424458973109722), ('contrast_change', 0.011712110601365566)]"
05759.jpg,gaussian_blur,0.9868733286857605,"[('gaussian_blur', 0.9868733286857605), ('image_denoising', 0.005746568087488413), ('jpeg2000_compression', 0.005572240334004164)]"
05760.jpg,change of color saturation,0.9999552965164185,"[('change of color saturation', 0.9999552965164185), ('jpeg_transmission_errors', 2.416637471469585e-05), ('sparse_sampling_and_reconstruction', 1.0527195627219044e-05)]"
05761.jpg,gaussian_blur,0.9803944826126099,"[('gaussian_blur', 0.9803944826126099), ('contrast_change', 0.019262922927737236), ('sparse_sampling_and_reconstruction', 0.00023470846645068377)]"
05762.jpg,jpeg2000_transmission_errors,0.856917142868042,"[('jpeg2000_transmission_errors', 0.856917142868042), ('contrast_change', 0.1416085958480835), ('mean shift', 0.0004269415803719312)]"
05765.jpg,change of color saturation,0.9944121241569519,"[('change of color saturation', 0.9944121241569519), ('mean shift', 0.0030546935740858316), ('contrast_change', 0.002403195481747389)]"
05767.jpg,gaussian_blur,0.9933106899261475,"[('gaussian_blur', 0.9933106899261475), ('image_denoising', 0.0047843242064118385), ('jpeg2000_compression', 0.0012620285851880908)]"
05770.jpg,contrast_change,0.8151208758354187,"[('contrast_change', 0.8151208758354187), ('image_denoising', 0.09253869950771332), ('quantization_noise', 0.046918418258428574)]"
05772.jpg,sparse_sampling_and_reconstruction,0.98456871509552,"[('sparse_sampling_and_reconstruction', 0.98456871509552), ('change of color saturation', 0.013833591714501381), ('jpeg2000_compression', 0.0010709010530263186)]"
05773.jpg,chromatic_aberrations,0.5378451347351074,"[('chromatic_aberrations', 0.5378451347351074), ('gaussian_blur', 0.27175891399383545), ('image_denoising', 0.08356503397226334)]"
05777.jpg,change of color saturation,0.7342105507850647,"[('change of color saturation', 0.7342105507850647), ('jpeg2000_transmission_errors', 0.2049318552017212), ('mean shift', 0.04118228703737259)]"
05780.jpg,contrast_change,0.996335506439209,"[('contrast_change', 0.996335506439209), ('gaussian_blur', 0.0027378301601856947), ('change of color saturation', 0.0004570925375446677)]"
05781.jpg,chromatic_aberrations,0.7558531165122986,"[('chromatic_aberrations', 0.7558531165122986), ('image_denoising', 0.24224624037742615), ('mean shift', 0.00038227529148571193)]"
05784.jpg,gaussian_blur,0.9970999956130981,"[('gaussian_blur', 0.9970999956130981), ('image_denoising', 0.0024043573066592216), ('chromatic_aberrations', 0.00015265050751622766)]"
05786.jpg,change of color saturation,0.9996300935745239,"[('change of color saturation', 0.9996300935745239), ('contrast_change', 0.0002521519782021642), ('jpeg_transmission_errors', 0.00010251836647512391)]"
05789.jpg,non_eccentricity_pattern_noise,0.6546898484230042,"[('non_eccentricity_pattern_noise', 0.6546898484230042), ('contrast_change', 0.21039384603500366), ('quantization_noise', 0.11715508252382278)]"
05790.jpg,chromatic_aberrations,0.9702975749969482,"[('chromatic_aberrations', 0.9702975749969482), ('image_denoising', 0.029607251286506653), ('mean shift', 1.9711886125151068e-05)]"
05791.jpg,change of color saturation,0.9995982050895691,"[('change of color saturation', 0.9995982050895691), ('jpeg_transmission_errors', 0.00021684860985260457), ('contrast_change', 0.00015069432265590876)]"
05793.jpg,gaussian_blur,0.99883633852005,"[('gaussian_blur', 0.99883633852005), ('jpeg2000_compression', 0.000687573803588748), ('sparse_sampling_and_reconstruction', 0.00045174406841397285)]"
05795.jpg,gaussian_blur,0.9593960642814636,"[('gaussian_blur', 0.9593960642814636), ('mean shift', 0.0363774448633194), ('contrast_change', 0.003028912004083395)]"
05796.jpg,gaussian_blur,0.9997275471687317,"[('gaussian_blur', 0.9997275471687317), ('image_denoising', 0.00023713009431958199), ('sparse_sampling_and_reconstruction', 1.5500590961892158e-05)]"
05797.jpg,quantization_noise,0.30471357703208923,"[('quantization_noise', 0.30471357703208923), ('image_denoising', 0.2668818533420563), ('contrast_change', 0.21180491149425507)]"
05798.jpg,mean shift,0.6655691266059875,"[('mean shift', 0.6655691266059875), ('contrast_change', 0.3163312077522278), ('change of color saturation', 0.017899494618177414)]"
05799.jpg,contrast_change,0.4847712516784668,"[('contrast_change', 0.4847712516784668), ('change of color saturation', 0.35132288932800293), ('mean shift', 0.07599387317895889)]"
05801.jpg,gaussian_blur,0.999975323677063,"[('gaussian_blur', 0.999975323677063), ('sparse_sampling_and_reconstruction', 1.0991553608619142e-05), ('image_denoising', 8.557724868296646e-06)]"
05803.jpg,mean shift,0.44935300946235657,"[('mean shift', 0.44935300946235657), ('non_eccentricity_pattern_noise', 0.2889038622379303), ('contrast_change', 0.13970008492469788)]"
05805.jpg,chromatic_aberrations,0.7547820210456848,"[('chromatic_aberrations', 0.7547820210456848), ('quantization_noise', 0.22254522144794464), ('image_denoising', 0.020642410963773727)]"
05806.jpg,change of color saturation,0.9999475479125977,"[('change of color saturation', 0.9999475479125977), ('contrast_change', 2.4677699911990203e-05), ('jpeg_transmission_errors', 1.7167716578114778e-05)]"
05807.jpg,image_denoising,0.9981465339660645,"[('image_denoising', 0.9981465339660645), ('gaussian_blur', 0.0016440479084849358), ('chromatic_aberrations', 0.00014530369662679732)]"
05808.jpg,gaussian_blur,0.9998767375946045,"[('gaussian_blur', 0.9998767375946045), ('sparse_sampling_and_reconstruction', 9.969839447876438e-05), ('chromatic_aberrations', 7.845116670068819e-06)]"
05810.jpg,image_denoising,0.5882490277290344,"[('image_denoising', 0.5882490277290344), ('quantization_noise', 0.24918799102306366), ('contrast_change', 0.10289911925792694)]"
05811.jpg,change of color saturation,0.9822767376899719,"[('change of color saturation', 0.9822767376899719), ('jpeg_transmission_errors', 0.016421252861618996), ('non_eccentricity_pattern_noise', 0.0005196728743612766)]"
05814.jpg,gaussian_blur,0.9998249411582947,"[('gaussian_blur', 0.9998249411582947), ('chromatic_aberrations', 6.875267717987299e-05), ('contrast_change', 5.975398744340055e-05)]"
05815.jpg,gaussian_blur,0.9998511075973511,"[('gaussian_blur', 0.9998511075973511), ('image_denoising', 6.384368316503242e-05), ('sparse_sampling_and_reconstruction', 6.306985596893355e-05)]"
05816.jpg,quantization_noise,0.8676530718803406,"[('quantization_noise', 0.8676530718803406), ('contrast_change', 0.1228240579366684), ('color_quantization_with_dithering', 0.003921902272850275)]"
05817.jpg,contrast_change,0.9107303619384766,"[('contrast_change', 0.9107303619384766), ('change of color saturation', 0.08170171082019806), ('mean shift', 0.00661183288320899)]"
05823.jpg,change of color saturation,0.9766075611114502,"[('change of color saturation', 0.9766075611114502), ('jpeg_transmission_errors', 0.017751818522810936), ('sparse_sampling_and_reconstruction', 0.004221830051392317)]"
05825.jpg,change of color saturation,0.9999679327011108,"[('change of color saturation', 0.9999679327011108), ('jpeg_transmission_errors', 1.6359950677724555e-05), ('contrast_change', 1.1878551958943717e-05)]"
05829.jpg,non_eccentricity_pattern_noise,0.9985939860343933,"[('non_eccentricity_pattern_noise', 0.9985939860343933), ('local_block-wise_distortions', 0.0006793410866521299), ('mean shift', 0.00014196590927895159)]"
